0,-1.56375
0,0.0494018
0,0.0276024
0,0.180198
0,0.0930006
0,0.0276024
0,0.0930006
0,0.354593
0,2.22934
0,0.964975
0,0.0494018
0,-0.0159963
0,-0.0813944
0,-0.691777
0,-1.28036
0,-0.93157
0,-0.190391
0,-0.0377957
0,0.0494018
0,-0.212191
0,-0.386586
0,-0.866172
0,-0.735376
0,-0.844372
0,-0.626379
0,0.0712012
0,0.0276024
0,0.0930006
0,0.0712012
0,-0.0159963
0,0.0930006
0,0.136599
0,0.572587
0,0.223797
0,-0.212191
0,-0.800774
0,-1.34576
0,-1.17136
0,-1.21496
0,-0.626379
0,0.0276024
0,0.201997
0,0.223797
0,0.0930006
0,-0.342987
0,-0.255789
0,-0.451984
0,-1.17136
0,-1.17136
0,0.1148
0,0.136599
0,0.0712012
0,0.136599
0,0.1148
0,0.0930006
0,0.180198
0,-0.103194
0,-0.299388
0,-0.0813944
0,-0.539181
0,-0.975169
0,-0.626379
0,-0.800774
0,-0.604579
0,0.398192
0,0.659784
0,0.136599
0,-0.277589
0,-0.212191
0,-0.0159963
0,-0.626379
0,-0.887971
0,-1.41116
0,-0.0159963
0,0.1148
0,0.0494018
0,0.0930006
0,0.158399
0,0.0276024
0,-0.059595
0,-0.386586
0,-0.0377957
0,0.419991
0,-0.124993
0,-0.539181
0,-0.364786
0,-0.517382
0,-0.757175
0,0.136599
0,0.899577
0,0.267396
0,-0.408385
0,-0.299388
0,-0.408385
0,-0.669977
0,-1.12776
0,-1.28036
0,0.267396
0,0.0276024
0,0.1148
0,0.223797
0,0.201997
0,0.507189
0,-0.495582
0,-0.146793
0,0.637985
0,0.681584
0,-0.0159963
0,-0.691777
0,-0.669977
0,-0.58278
0,-0.735376
0,-0.887971
0,0.289195
0,0.507189
0,-0.190391
0,-0.713576
0,-0.757175
0,-0.648178
0,-0.844372
0,-1.19316
0,0.81238
0,0.0930006
0,0.0930006
0,0.136599
0,1.48816
0,2.22934
0,1.48816
0,0.419991
0,0.899577
0,0.419991
0,-0.0377957
0,-0.58278
0,-0.604579
0,-0.822573
0,-1.19316
0,-0.953369
0,0.289195
0,0.46359
0,0.267396
0,-0.299388
0,-0.669977
0,-0.58278
0,-0.58278
0,-0.778974
0,0.964975
0,0.00580307
0,0.136599
0,-0.495582
0,1.85875
0,2.44733
0,1.72795
0,0.507189
0,1.03037
0,0.550787
0,-0.0813944
0,-0.0159963
0,-0.778974
0,-0.691777
0,-1.47655
0,-0.58278
0,1.16117
0,0.768781
0,0.768781
0,-0.255789
0,-0.626379
0,-0.212191
0,-0.517382
0,-0.713576
0,1.20477
0,0.180198
0,0.245596
0,-0.408385
0,-0.364786
0,1.53176
0,1.29197
0,0.659784
0,1.07397
0,1.29197
0,0.158399
0,-0.103194
0,-0.299388
0,-0.604579
0,-1.60735
0,0.201997
0,1.94595
0,0.877778
0,0.594386
0,-0.495582
0,-0.691777
0,-0.408385
0,-0.168592
0,-0.539181
0,0.964975
0,0.245596
0,0.245596
0,-0.059595
0,-0.953369
0,0.921377
0,0.703383
0,0.0494018
0,1.18297
0,1.96775
0,0.81238
0,0.0276024
0,0.0494018
0,0.0494018
0,-1.34576
0,0.768781
0,1.64076
0,0.81238
0,0.136599
0,-0.517382
0,-0.626379
0,-0.604579
0,-0.364786
0,-0.539181
0,-0.0377957
0,-0.124993
0,0.267396
0,0.0930006
0,-0.866172
0,0.44179
0,0.289195
0,0.81238
0,1.35736
0,2.27294
0,1.31377
0,0.419991
0,0.1148
0,0.0494018
0,-0.887971
0,0.877778
0,1.50996
0,0.703383
0,-0.0377957
0,-0.58278
0,-0.691777
0,-0.844372
0,-0.691777
0,-0.255789
0,-0.059595
0,-0.495582
0,0.158399
0,0.223797
0,-0.822573
0,-0.124993
0,0.245596
0,1.59716
0,1.48816
0,1.16117
0,0.616185
0,0.681584
0,0.528988
0,-0.255789
0,-0.887971
0,0.877778
0,1.37916
0,0.46359
0,0.354593
0,-0.059595
0,-0.560981
0,-0.408385
0,-0.342987
0,-0.0377957
0,0.550787
0,-0.626379
0,0.180198
0,0.289195
0,-0.386586
0,0.180198
0,0.419991
0,2.38193
0,2.70893
0,0.572587
0,0.398192
0,0.201997
0,0.00580307
0,-0.168592
0,-0.517382
0,0.485389
0,1.03037
0,0.768781
0,-0.0813944
0,-0.58278
0,-0.866172
0,-0.517382
0,-0.168592
0,-0.059595
0,1.27017
0,-0.560981
0,0.289195
0,0.310994
0,0.201997
0,-0.691777
0,0.681584
0,1.11757
0,0.877778
0,0.44179
0,-0.124993
0,-0.124993
0,-0.23399
0,-0.23399
0,-0.473783
0,0.681584
0,0.572587
0,0.637985
0,0.398192
0,-0.146793
0,-0.778974
0,-0.713576
0,-0.408385
0,-0.451984
0,1.53176
0,-0.212191
0,-0.342987
0,0.81238
0,0.550787
0,-0.408385
0,0.0930006
0,-0.146793
0,-0.212191
0,-0.146793
0,-0.451984
0,-0.0377957
0,-0.451984
0,-0.190391
0,0.354593
0,-0.342987
0,-1.21496
0,0.180198
0,0.310994
0,-0.93157
0,-1.21496
0,-1.21496
0,-0.90977
0,-0.408385
0,1.57536
0,0.419991
0,-0.517382
0,0.594386
0,0.79058
0,0.354593
0,-0.473783
0,-1.04057
0,0.201997
0,-0.0159963
0,0.1148
0,0.681584
0,-0.430184
0,-0.342987
0,0.594386
0,0.1148
0,-0.059595
0,-0.277589
0,-0.953369
0,-1.14956
0,-1.54195
0,-1.08417
0,-0.93157
0,-0.146793
0,1.53176
0,0.81238
0,-0.473783
0,0.201997
0,0.267396
0,0.528988
0,0.485389
0,-1.14956
0,0.136599
0,-0.321187
0,0.485389
0,1.40096
0,0.136599
0,-0.800774
0,0.158399
0,0.267396
0,0.376392
0,-0.560981
0,-1.36756
0,-1.32396
0,-1.36756
0,-0.473783
0,-0.451984
0,0.136599
0,1.50996
0,0.986775
0,-0.190391
0,0.507189
0,1.37916
0,-0.146793
0,-0.473783
0,-0.757175
0,-0.473783
0,0.136599
0,1.33556
0,1.53176
0,0.79058
0,-0.255789
0,-0.735376
0,-0.757175
0,-1.10596
0,-1.30216
0,-1.43296
0,-1.71635
0,-1.19316
0,-0.887971
0,-0.255789
0,0.289195
0,1.46636
0,0.703383
0,-0.539181
0,0.899577
0,2.94872
0,2.40373
0,0.616185
0,0.637985
0,0.964975
0,1.53176
0,1.83695
0,1.74975
0,1.31377
0,0.46359
0,-0.059595
0,-1.08417
0,-1.36756
0,-1.25856
0,-0.90977
0,-0.669977
0,-0.58278
0,-0.604579
0,-0.277589
0,-0.23399
0,1.42276
0,0.746982
0,0.00580307
0,2.16394
0,3
0,3
0,2.44733
0,0.681584
0,0.44179
0,0.637985
0,0.46359
0,0.46359
0,0.267396
0,-0.408385
0,-0.539181
0,-0.648178
0,-0.604579
0,-0.604579
0,-0.58278
0,-0.408385
0,-0.386586
0,-0.451984
0,-0.342987
0,-0.168592
0,1.53176
0,1.27017
0,1.18297
0,2.90512
0,3
0,2.59993
0,0.528988
0,-0.517382
0,-0.691777
0,-0.778974
0,-0.800774
0,-0.866172
0,-0.713576
0,-0.669977
0,-0.669977
0,-0.648178
0,-0.560981
0,-0.473783
0,-0.495582
0,-0.539181
0,-0.495582
0,-0.408385
0,-0.386586
0,-0.342987
0,1.46636
0,0.528988
0,1.68435
0,3
0,2.90512
0,1.03037
0,-0.386586
0,-0.604579
0,-0.604579
0,-0.58278
0,-0.626379
0,-0.604579
0,-0.560981
0,-0.604579
0,-0.648178
0,-0.713576
0,-0.626379
0,-0.560981
0,-0.58278
0,-0.495582
0,-0.430184
0,-0.190391
0,-0.190391
0,-0.23399
0,0.79058
0,0.528988
0,2.20754
0,3
0,1.88055
0,-0.408385
0,-0.451984
0,-0.517382
0,-0.473783
0,-0.473783
0,-0.626379
0,-0.648178
0,-0.648178
0,-0.669977
0,-0.691777
0,-0.626379
0,-0.560981
0,-0.495582
0,-0.430184
0,-0.364786
0,-0.0813944
0,-0.0377957
0,-0.059595
0,-0.0813944
0,-0.364786
0,0.725182
0,2.55633
0,2.90512
0,0.681584
0,-0.430184
0,-0.539181
0,-0.386586
0,-0.430184
0,-0.648178
0,-0.648178
0,-0.626379
0,-0.604579
0,-0.626379
0,-0.560981
0,-0.517382
0,-0.473783
0,-0.321187
0,-0.124993
0,-0.0377957
0,-0.146793
0,-0.321187
0,-0.364786
0,-0.451984
0,-0.626379
0,-0.124993
0,2.33834
0,2.53453
0,0.310994
0,-0.168592
0,-0.386586
0,-0.539181
0,-0.321187
0,-0.539181
0,-0.691777
0,-0.648178
0,-0.604579
0,-0.539181
0,-0.495582
0,-0.495582
0,-0.321187
0,-0.430184
0,-0.408385
0,-0.212191
0,-0.23399
0,-0.408385
0,-0.58278
0,-0.23399
0,-1.49835
0,-1.56375
0,-1.41116
0,-1.47655
0,-1.54195
0,-1.52015
0,-1.14956
0,1.13937
0,-0.103194
0,-1.21496
0,-1.12776
0,-0.887971
0,-1.34576
0,-1.75995
0,-1.21496
0,-0.299388
0,-0.0159963
0,0.136599
0,-0.146793
0,-0.408385
0,-0.975169
0,-0.90977
0,-1.41116
0,-1.45475
0,-1.47655
0,-1.58555
0,-1.54195
0,-1.54195
0,-1.62915
0,-1.58555
0,-1.52015
0,-0.58278
0,-0.735376
0,-1.17136
0,-1.49835
0,-1.75995
0,-1.49835
0,-1.45475
0,-0.778974
0,-0.0377957
0,0.180198
0,0.223797
0,0.0930006
0,-0.342987
0,-0.321187
0,-0.560981
0,-1.41116
0,-1.62915
0,-1.38936
0,-1.49835
0,-1.56375
0,-1.49835
0,-1.52015
0,-1.62915
0,-1.58555
0,-1.30216
0,-1.14956
0,-0.800774
0,-0.90977
0,-1.19316
0,-0.866172
0,-1.04057
0,-0.822573
0,0.201997
0,0.44179
0,-0.0813944
0,-0.473783
0,-0.386586
0,-0.190391
0,-0.757175
0,-0.93157
0,-1.58555
0,-1.21496
0,-1.52015
0,-1.65095
0,-1.58555
0,-1.36756
0,-1.32396
0,-1.32396
0,-1.36756
0,-0.757175
0,-0.103194
0,-0.408385
0,-0.713576
0,-0.517382
0,-0.648178
0,-0.93157
0,-0.103194
0,0.616185
0,0.00580307
0,-0.669977
0,-0.517382
0,-0.604579
0,-0.822573
0,-1.17136
0,-1.36756
0,-0.648178
0,-1.49835
0,-1.54195
0,-1.34576
0,-0.996968
0,-0.364786
0,-1.14956
0,-0.735376
0,0.201997
0,0.354593
0,-0.23399
0,-0.822573
0,-0.757175
0,-0.648178
0,-0.844372
0,-1.10596
0,0.00580307
0,0.245596
0,-0.408385
0,-0.90977
0,-0.93157
0,-0.778974
0,-0.975169
0,-1.28036
0,0.00580307
0,-1.32396
0,-1.41116
0,-1.12776
0,0.746982
0,1.88055
0,1.18297
0,0.158399
0,0.725182
0,0.289195
0,-0.103194
0,-0.713576
0,-0.713576
0,-0.887971
0,-1.28036
0,-1.17136
0,0.00580307
0,0.223797
0,0.0494018
0,-0.495582
0,-0.822573
0,-0.735376
0,-0.735376
0,-0.887971
0,0.223797
0,-1.34576
0,-1.32396
0,-1.41116
0,1.46636
0,2.49093
0,1.66256
0,0.419991
0,0.943176
0,0.44179
0,-0.168592
0,-0.168592
0,-0.93157
0,-0.757175
0,-1.56375
0,-0.757175
0,0.921377
0,0.550787
0,0.572587
0,-0.430184
0,-0.757175
0,-0.342987
0,-0.713576
0,-0.844372
0,0.528988
0,-1.14956
0,-1.23676
0,-1.47655
0,-0.691777
0,1.66256
0,1.13937
0,0.46359
0,0.855979
0,1.03037
0,-0.124993
0,-0.364786
0,-0.495582
0,-0.713576
0,-1.69455
0,0.0276024
0,1.74975
0,0.659784
0,0.398192
0,-0.648178
0,-0.800774
0,-0.517382
0,-0.386586
0,-0.669977
0,0.46359
0,-0.953369
0,-1.28036
0,-1.41116
0,-1.47655
0,0.877778
0,0.310994
0,-0.386586
0,0.79058
0,1.55356
0,0.376392
0,-0.299388
0,-0.146793
0,-0.059595
0,-1.41116
0,0.616185
0,1.44456
0,0.616185
0,-0.0159963
0,-0.626379
0,-0.713576
0,-0.691777
0,-0.58278
0,-0.669977
0,-0.299388
0,-0.996968
0,-1.17136
0,-1.34576
0,-1.58555
0,0.180198
0,-0.190391
0,0.332794
0,0.943176
0,1.92415
0,0.986775
0,0.1148
0,-0.103194
0,-0.059595
0,-0.953369
0,0.768781
0,1.35736
0,0.528988
0,-0.168592
0,-0.691777
0,-0.778974
0,-0.90977
0,-0.866172
0,-0.386586
0,-0.059595
0,-0.975169
0,-1.08417
0,-1.23676
0,-1.69455
0,-0.517382
0,-0.190391
0,1.24837
0,1.24837
0,1.03037
0,0.616185
0,0.485389
0,0.289195
0,-0.364786
0,-0.90977
0,0.81238
0,1.27017
0,0.332794
0,0.223797
0,-0.146793
0,-0.626379
0,-0.451984
0,-0.473783
0,-0.168592
0,0.659784
0,-0.757175
0,-0.517382
0,-0.757175
0,-1.30216
0,-0.408385
0,0.0930006
0,2.16394
0,2.57813
0,0.550787
0,0.398192
0,0.00580307
0,-0.23399
0,-0.364786
0,-0.800774
0,0.136599
0,0.746982
0,0.572587
0,-0.23399
0,-0.691777
0,-0.953369
0,-0.539181
0,-0.277589
0,-0.277589
0,1.31377
0,-0.473783
0,0.310994
0,0.0276024
0,-0.648178
0,-1.62915
0,0.46359
0,0.943176
0,0.637985
0,0.1148
0,-0.517382
0,-0.473783
0,-0.430184
0,-0.539181
0,-1.17136
0,-0.168592
0,-0.059595
0,0.310994
0,0.136599
0,-0.321187
0,-0.866172
0,-0.757175
0,-0.386586
0,-0.648178
0,1.61896
0,-0.146793
0,-0.212191
0,0.725182
0,-0.0159963
0,-1.10596
0,-0.146793
0,-0.364786
0,-0.495582
0,-0.495582
0,-0.844372
0,-0.299388
0,-0.517382
0,-0.364786
0,-0.212191
0,-1.04057
0,-1.73815
0,-0.146793
0,0.0712012
0,-1.10596
0,-1.32396
0,-1.28036
0,-1.01877
0,-0.735376
0,1.66256
0,0.46359
0,-0.342987
0,0.681584
0,0.637985
0,-0.0159963
0,-0.691777
0,-1.23676
0,-0.0813944
0,-0.342987
0,-0.255789
0,0.46359
0,-0.408385
0,-0.408385
0,0.180198
0,-0.408385
0,-0.430184
0,-0.560981
0,-1.17136
0,-1.30216
0,-1.58555
0,-1.12776
0,-1.56375
0,-1.14956
0,1.57536
0,0.877778
0,-0.277589
0,0.44179
0,0.398192
0,0.507189
0,0.310994
0,-1.32396
0,-0.0813944
0,-0.560981
0,0.245596
0,1.22657
0,0.136599
0,-0.844372
0,-0.190391
0,-0.146793
0,0.136599
0,-0.735376
0,-1.47655
0,-1.34576
0,-1.30216
0,-0.408385
0,-1.12776
0,-0.953369
0,1.48816
0,1.05217
0,-0.0159963
0,0.746982
0,1.59716
0,-0.0159963
0,-0.539181
0,-0.844372
0,-0.560981
0,0.0930006
0,1.33556
0,1.42276
0,0.79058
0,-0.23399
0,-0.996968
0,-1.06237
0,-1.19316
0,-1.25856
0,-1.32396
0,-1.54195
0,-0.93157
0,-0.626379
0,-0.800774
0,-0.648178
0,1.46636
0,0.768781
0,-0.451984
0,1.03037
0,3
0,2.46913
0,0.703383
0,0.768781
0,1.13937
0,1.74975
0,2.09854
0,1.85875
0,1.50996
0,0.681584
0,-0.059595
0,-1.08417
0,-1.17136
0,-0.953369
0,-0.539181
0,-0.212191
0,-0.0377957
0,-0.0159963
0,0.223797
0,0.158399
0,1.53176
0,0.834179
0,0.0276024
0,2.12034
0,2.94872
0,3
0,2.62173
0,0.986775
0,0.81238
0,1.09577
0,0.964975
0,0.877778
0,0.79058
0,0.158399
0,-0.168592
0,-0.23399
0,-0.0159963
0,-0.0377957
0,0.0712012
0,0.289195
0,0.419991
0,0.398192
0,0.507189
0,0.637985
0,1.74975
0,1.35736
0,1.13937
0,2.73072
0,2.81792
0,2.53453
0,0.899577
0,-0.0159963
0,-0.146793
0,-0.146793
0,-0.103194
0,-0.23399
0,0.0712012
0,0.180198
0,0.0276024
0,0.0930006
0,0.289195
0,0.289195
0,0.310994
0,0.354593
0,0.44179
0,0.594386
0,0.550787
0,0.550787
0,1.72795
0,0.550787
0,1.50996
0,2.83972
0,2.90512
0,1.37916
0,0.332794
0,0.136599
0,0.158399
0,0.201997
0,0.180198
0,0.0930006
0,0.1148
0,0.1148
0,0.0712012
0,0.0276024
0,0.180198
0,0.289195
0,0.289195
0,0.398192
0,0.485389
0,0.725182
0,0.659784
0,0.659784
0,1.20477
0,0.681584
0,2.12034
0,2.99232
0,2.03314
0,0.136599
0,0.354593
0,0.289195
0,0.332794
0,0.332794
0,0.201997
0,0.0712012
0,0.0276024
0,0.00580307
0,0.0276024
0,0.1148
0,0.245596
0,0.419991
0,0.485389
0,0.572587
0,0.834179
0,0.877778
0,0.768781
0,0.81238
0,0.310994
0,1.13937
0,2.66533
0,2.94872
0,0.899577
0,0.0494018
0,0.245596
0,0.419991
0,0.376392
0,0.158399
0,0.158399
0,0.158399
0,0.158399
0,0.158399
0,0.245596
0,0.332794
0,0.419991
0,0.637985
0,0.834179
0,0.921377
0,0.834179
0,0.637985
0,0.616185
0,0.572587
0,0.310994
0,0.572587
0,2.64353
0,2.66533
0,0.616185
0,0.310994
0,0.376392
0,0.267396
0,0.46359
0,0.245596
0,0.0930006
0,0.158399
0,0.223797
0,0.310994
0,0.398192
0,0.44179
0,0.616185
0,0.572587
0,0.594386
0,0.79058
0,0.768781
0,0.594386
0,0.46359
0,0.899577
